Industry,Stage,Revenue,Company_Age,Profit_Margin,Employee_Count,Growth_Rate,Operating_Expenses,Net_Profit,Marketing_Budget,R&D_Budget,Operations_Cost,Salaries,Legal_Compliance,Miscellaneous
Tech,Seed,4860519,5,25.260078197251993,570,19.36466071792568,378839,295043,689418.0543795256,205194.41225593805,249422.32058362188,4042772.5,57091.77707539118,164876.2314240563
Healthcare,Seed,7125717,6,25.655909792587266,620,35.55485671814248,1847183,4938054,581705.2859347607,612737.9401065641,1170829.8896287847,4320935.0,101686.5719025331,268559.12321528816
Retail,Seed,6625646,6,-1.9751299491619552,595,3.521632450263839,6533872,-204511,428562.6381425798,370790.07676727715,3136950.627570877,3911133.3333333335,142156.35140822735,99104.43670829636
Manufacturing,Early-stage,8484130,19,35.19030245664681,875,9.385272265545952,4129951,-490407,930277.1848145707,1199090.871734326,2384883.0812294288,6742968.75,189355.75968941147,182201.64148330636
Healthcare,Early-stage,1537341,18,5.3101461332205595,929,14.239911687801555,6814874,2683025,252656.1305774056,59031.75283581438,3931410.995191004,6790525.5,32197.093434588573,56925.194738792685
Retail,Growth-stage,5962438,16,9.871849138277941,802,27.54248123311698,5704204,3591307,661051.4406203664,853209.9752150321,3324335.1552243754,5094638.166666667,176697.64543706487,188216.2229192343
Retail,Early-stage,4976685,3,17.502625503273332,763,13.2899370729094,4452099,4456152,741649.4565334537,486661.90108716977,2598627.7272927044,6999952.75,99025.68150405481,184564.06058705534
Finance,Seed,5842163,8,31.43772979023904,347,39.74555121881508,1580169,1460377,356219.34968565527,750292.5689893703,705986.1337237891,2270768.0,196606.0552149496,255788.79906129427
Manufacturing,Early-stage,9727354,7,39.23015367983174,416,44.47193233419726,6324275,283365,830781.9368267464,653543.7079343484,3095599.02583423,1429757.3333333333,466950.5444771511,410120.9178316077
Tech,Mature,6582009,15,16.91169903664601,639,45.15740345557421,5120423,2949248,807452.9300032206,307865.01021461294,3307546.1891262843,5789286.75,186652.75888084117,301700.1378253542
Retail,Growth-stage,2776623,12,-2.479868959517103,666,8.979799624514534,2868243,-400061,403355.3068956607,272374.27553995745,1497254.6977694721,3100729.5,82870.23746525792,69356.35409737454
Healthcare,Growth-stage,9281398,7,32.64260355430095,317,-4.086272345621559,4544172,1609390,593214.1970209419,1022903.6726997579,2129784.482552672,2988068.4166666665,309822.99714700767,178483.43091216666
Healthcare,Mature,9426473,4,-2.9235932940618072,846,34.38924381955899,2600719,2945834,775088.4918574352,1277417.0128529056,1787932.5817871229,5314572.0,386506.55818723154,396386.7901706888
Finance,Seed,2301400,4,16.772230937376847,671,30.5169115647423,3037455,252593,316060.21657714766,102064.36869481298,2110495.8910910683,3438371.75,101129.51364120879,32264.366616230967
Manufacturing,Growth-stage,2985885,2,27.538878685436856,382,32.53399234360337,4088018,1058345,267626.390769425,181540.56376731885,2844228.5614469326,1772607.3333333333,38403.41725964182,120181.59352812562
Finance,Mature,6521328,12,12.144044816013608,87,43.78027453326336,5302440,4802839,947770.980968241,658609.6359474836,2462018.6556364303,356112.75,309217.3535523275,240694.32868945232
Retail,Growth-stage,1724442,6,26.680393097729905,671,27.653946298067893,5593080,1582669,128107.13554403184,216680.66135470473,3788762.797200674,5829592.083333333,73038.03693867245,32895.49601897281
Retail,Seed,6025646,1,12.491147005582963,411,12.229646359871253,3435657,-209193,568433.0196212704,624308.4697384209,1579945.6177778235,2240703.5,153480.70005955538,72844.57464703219
Tech,Growth-stage,3078379,11,37.17086573874927,830,40.46571528491285,5168135,2352840,600117.7498027937,228651.5200547504,2443373.9219558793,5796996.666666667,144824.27131961493,101861.74529535435
Manufacturing,Seed,1773880,10,24.432369091404965,477,35.243570648844795,5847925,4764274,147407.96810718533,166467.60167266775,2739106.3283868404,2665396.5,82301.6099888792,36634.3925480761
Manufacturing,Mature,7771696,4,28.224791585121878,102,34.34572067197072,1283251,-252857,760022.5969537861,649434.7939361645,546585.1818654748,897719.0,344626.0445898737,142079.1769809441
Finance,Growth-stage,9623431,11,34.70755327136363,580,10.505344922980372,4080995,327129,819616.151579809,639399.1711330859,1817341.8373331723,2801641.6666666665,148621.3544484222,476330.7202605911
Manufacturing,Mature,5943860,19,10.933362127252341,281,17.527607281942064,1713282,3937325,638005.7297885447,444852.38135856774,963604.5783061712,1548263.1666666667,291289.3323235358,179906.70474218225
Manufacturing,Growth-stage,3097432,17,39.303270250668575,86,49.58632026695232,5076882,-487567,160701.4612453495,163250.36128594377,2256382.613319123,479586.1666666667,98215.6421862518,87970.63243527352
Finance,Seed,3231713,6,28.269120617838226,779,18.71152581955198,3781570,1988928,378266.8000726383,146875.1668612772,1927656.9130103795,6157540.583333333,73228.40456505373,55993.806891651104
Tech,Seed,5982634,7,13.512383280198335,269,45.495106520145555,5907503,2892502,782946.7981153583,251173.52698782564,3228274.814737454,1453563.9166666667,255870.8103197938,202632.24364564422
Tech,Mature,5846074,1,23.48650504787343,879,6.97194655229023,396323,-203649,1080073.0768259384,759044.0840441416,253904.53051186487,5880583.25,123373.08249330337,138553.40460023287
Manufacturing,Early-stage,8557560,6,24.193399693233943,132,48.848312931894654,2100728,2421494,713986.2852580877,1120176.827327307,1016910.8885878623,758560.0,90472.39110738112,217881.22271171835
Healthcare,Growth-stage,1310456,8,4.336700598444496,389,48.17630758123018,4595932,2163105,259720.45198407158,92426.40842887982,2608007.0328814313,3684024.5,38487.04559648704,56765.09383696515
Healthcare,Seed,7471008,6,13.497427278066528,265,-2.6749477205333916,3067899,2684491,1300127.536524321,733769.9922739591,2025384.2048377022,2102090.4166666665,90784.75007441048,229336.73639108456
Retail,Seed,6634382,9,11.668760305461266,944,35.3417208527866,266463,3864087,1147308.1929989639,331960.4877776638,151000.73255282876,5553001.333333333,107064.62576457343,158019.47867154877
Retail,Mature,3495523,12,28.2775777156005,609,9.917382322985684,899088,4847200,541501.780446948,500610.9993738484,602676.8508546337,2269286.25,136844.23562347508,172287.2423745742
Retail,Growth-stage,4064752,3,7.391270917957343,912,14.542804746960854,7447188,3587502,216779.96800246506,562060.5284521003,4757155.99133118,5721052.0,117176.55794338309,101259.16877507386
Healthcare,Early-stage,9954558,17,35.9619248569676,152,33.13120511951427,6071539,731909,1428093.3871432117,1174224.7437169356,2879076.7922988073,1084507.3333333333,358452.3788567538,293005.70600197854
Retail,Early-stage,5812674,1,-3.827891730620988,570,43.58615160707393,3430619,2888673,649197.0843935757,246456.36313920163,2387686.067202722,2118832.5,232837.27755294234,116668.45492218809
Finance,Mature,7220968,16,-8.469628521409042,372,19.659838950445643,3792725,3557232,1066731.6407657193,813327.0662974529,2074819.4244503307,3198611.0,315779.9048857856,237894.32362923597
Retail,Early-stage,352509,12,12.070951219941765,499,16.87270972634051,384118,687037,45209.32461030513,34449.503050142004,227346.9030939891,4904296.75,15571.152662322402,8950.694634942509
Finance,Early-stage,946406,13,38.41545145855567,832,1.4161309063293466,2513404,2403791,148198.8652170366,75649.91992872427,1250797.3761148027,7032272.0,15674.017842357542,32703.903969725332
Retail,Early-stage,7937525,18,-0.9647126704045572,648,45.377685838492305,3896729,3950215,672277.805993546,693879.5111755823,2588467.850604355,6128190.0,327755.66913975816,220206.28453091488
Healthcare,Mature,6903963,19,13.259124237082133,494,-0.25935655184923334,870921,4610426,854748.5590195819,400133.2089070816,496674.416635555,2568717.6666666665,292405.94562418933,275197.4063318121
Retail,Mature,2286601,13,34.97968077245484,614,46.57422927431703,4040375,567985,354616.76996065676,115195.4916205605,2306426.7939319294,4492842.666666667,90861.73160341884,92794.71926298305
Healthcare,Seed,1061128,1,-4.4387467672830105,216,30.45870439631809,6003272,-38562,148038.90654652665,43935.32270152259,3245159.211395869,1142586.0,22220.709388910003,26391.11428488652
Healthcare,Growth-stage,3165573,9,-0.9427695569587744,452,26.28280677873954,3527605,1949835,216762.84972937457,466549.25775041676,1831399.3334670882,1983639.6666666667,144175.06033679043,49249.77078427314
Manufacturing,Seed,7200367,18,7.240881691117671,38,42.481770088898855,5214057,1164767,1167918.8645192736,251910.88329243753,3258517.7972308816,352241.0,108013.08967572272,229640.80399860512
Tech,Early-stage,6062523,19,-4.161515967185617,428,24.62108252710423,7838054,4667896,537151.1684247698,336567.3235240637,4835014.064136692,4011501.3333333335,279743.4989776329,81262.7803007281
Tech,Early-stage,1138732,5,19.4737372752497,548,38.664060129853894,6792269,777985,84804.82685398596,143986.8745221485,4042355.186680774,3307271.3333333335,39995.74366283041,16371.889061632191
Finance,Seed,6284216,9,2.048879947574493,118,49.975354599763726,7160550,339770,515689.07425134216,873408.3931554966,3073952.649973133,963656.8333333334,139574.08182839415,71593.44786121875
Manufacturing,Seed,5818176,11,36.53138335226144,224,5.825351784095545,7026423,698914,1100500.708856984,676839.1427102009,3767007.30334498,1091720.0,253441.85352429908,209387.27278267246
Finance,Seed,6244677,16,23.295655671767996,581,16.675888837429635,4734520,2756796,989724.6366989793,225560.83082029666,2820345.956243065,3143936.25,115414.49671936747,153604.95989724528
Manufacturing,Early-stage,1515295,12,15.097709878466933,195,20.000136434276087,2161689,1741502,209111.45111957256,183127.3609379795,1137508.4269280469,937088.75,63548.27073042249,24235.105241740697
Retail,Growth-stage,7550896,2,29.70920291613374,57,17.675289631549102,1525898,634239,895187.18633321,866991.3761471492,968262.194356149,403151.5,266731.4752852115,80112.20979482234
Healthcare,Early-stage,4211565,5,26.62174554671514,782,11.682870450172768,7375678,4581075,509778.0800052028,517699.9591623582,5015497.767472017,7222421.666666667,73407.10064195788,72324.97569889919
Manufacturing,Mature,4749328,19,7.953046913773175,961,32.503156091929476,3972141,4106662,246355.62668994933,161354.10054106527,2183222.257877236,8750866.0,143852.94601670204,161274.55631423456
Healthcare,Growth-stage,9940013,13,0.5369979923648778,666,2.595059057057248,583556,4697969,1644701.957963533,454368.5090360546,265453.3976520033,3707400.0,163025.4833829362,284106.2928548294
Retail,Seed,5049344,15,36.94237009062218,283,46.852746638995924,4645555,1761174,761114.4164678155,151633.73693247233,2088997.2582654897,1643711.1666666667,127846.70727671342,142417.47666309835
Retail,Early-stage,752561,4,5.96928802281497,114,35.3135202287516,6212278,4490381,99486.10753071052,73027.98573865894,3154272.4362802026,933935.5,18092.646873500777,26430.261938814445
Healthcare,Early-stage,9968224,18,30.42498005238172,60,44.305384530195525,5801206,1315487,1561082.1088408064,1208049.8707643969,3599537.114190219,404800.0,329146.9595410851,239496.53592377622
Tech,Growth-stage,840823,15,12.87678751007136,617,-1.9283502670033248,451417,3375246,42669.40894031799,115092.94637526474,221775.0767870933,5542048.25,37087.41429741142,28865.54364705633
Healthcare,Early-stage,8402381,19,33.857539788791215,709,48.629093789722916,5629395,803223,1178204.3148628792,745453.3962891437,3666124.5677324003,5252921.916666667,272809.2588114629,366260.92266132537
Manufacturing,Growth-stage,4134228,9,16.838450708860336,72,33.08817580356243,4007948,2369850,311214.8217060691,525582.4597383243,2732070.5850315066,304578.0,72214.66230695968,57803.329946279126
Healthcare,Growth-stage,7593700,16,1.842085787929113,514,26.530929755918553,663651,2308901,704265.886434126,536724.8757297233,463845.85528397857,3406749.1666666665,133960.753756641,252006.52500434592
Manufacturing,Seed,6351567,1,34.67544541700914,74,7.936985444153896,6874447,3577111,615865.6710085416,342691.2426539178,3076709.770271595,597642.5,250347.78169284988,78625.50777320933
Retail,Early-stage,3283407,11,25.91879723067597,512,12.45019743818818,3376846,2063598,427173.5748432038,271606.30337397486,1990647.8298285932,3342421.3333333335,84083.51163274229,79910.19078749792
Healthcare,Growth-stage,8212378,1,10.444921092067275,504,0.9097220009858891,4662325,-75816,1473197.1520875108,951583.1725693508,2576885.2382750427,4387950.0,211206.98285560505,125514.4022509103
Manufacturing,Mature,5665849,1,8.2223077753764,519,2.2873910223833196,5668818,4086722,665615.7157760728,498480.52495275013,3047917.405069161,4603011.0,271090.23012670566,235960.75533262934
Finance,Growth-stage,9669186,3,2.776220120281078,559,2.609912584926322,2873675,-185279,1602926.5288532411,1277488.8890930705,1700086.2413396782,5498137.666666667,128541.89607730092,481134.41254087375
Tech,Early-stage,8629667,6,14.341766333089126,950,6.459530527226505,87812,-135865,1490564.4226015592,345947.9286840798,48488.626953825704,8816950.0,309237.1736654061,396219.30654723756
Finance,Early-stage,2466171,1,9.364762562222097,451,-1.7131565041347208,6995710,1001624,458850.99595509033,176031.6148074321,4859869.107378415,1948470.3333333333,110601.43313663683,120997.47528203618
Healthcare,Mature,5443868,15,-5.585352394273576,423,20.93724203722615,5247925,-388410,574648.1094465478,753442.8936960194,3090716.2541006193,2101499.25,263067.18145633745,179508.845657657
Healthcare,Early-stage,4272844,13,39.31494951676194,41,22.563451919166976,6791312,-457079,772558.8283828996,586200.8510502481,4458423.964010707,249368.83333333334,51278.453311988844,112695.47629676778
Retail,Growth-stage,4660929,15,-8.308801722959604,913,44.683525961973096,4944848,3834021,264478.92956494476,420745.4544373342,2452134.358050291,8965812.166666666,182431.56531784424,50655.646609123396
Healthcare,Growth-stage,1082421,2,30.283734015461782,521,40.541590944659895,7514075,-19068,101828.01337313019,138893.82594586533,3610083.656928286,2831504.75,40925.82140250888,12427.999112671403
Finance,Mature,3074042,9,-6.971029117657431,303,16.928568411125127,5742561,3038186,496520.0051575437,182853.74761966843,3543118.9475644017,2789771.5,56097.647869861015,107837.7349129321
Manufacturing,Seed,8964637,13,37.817254512686375,612,32.682023257770524,2720168,1931637,1275078.886182276,1031528.1223441022,1637474.7826367014,4103001.0,91203.28768541293,285743.38361226465
Healthcare,Growth-stage,5518892,3,23.10580129962714,189,43.20379867427714,4525869,461181,684554.956272863,209801.96741617893,1916190.9314709138,873495.0,202476.94587721938,135436.68406230464
Tech,Seed,4354898,11,0.9062912861078836,139,35.6511806545203,2859963,1198276,431376.2252790023,370098.9655476526,1293742.3746157738,1338616.3333333333,88993.64908882506,104437.47405387666
Healthcare,Seed,990603,2,-2.0715175016684206,70,35.7664434150236,1069444,4644381,147409.0462533099,57996.188330705765,514628.80691219406,390337.5,31716.780081726294,39603.25245329612
Retail,Seed,1322798,1,14.955417436972184,203,36.14399361521035,4613871,3533244,237928.07698906047,98992.38997481148,3033507.8448656206,817328.75,34001.730952924234,22926.35631978723
Retail,Mature,1497655,8,18.891676067553522,519,1.219045331971774,4731295,2138979,196547.99196464586,110146.20484601802,3179784.142862857,3777282.0,33010.63498995864,73712.02154176836
Retail,Seed,3614395,10,0.747233339551892,996,47.243268542481616,5479414,2431796,331279.5189848866,450371.71932888846,3598220.1199484826,9619949.0,42690.952767496026,146813.4013957814
Manufacturing,Early-stage,2621587,12,-7.170779806267676,118,-2.020043364756132,1042732,4418852,192814.1827352637,162742.39109667245,699651.0126287906,1106112.3333333333,71430.99085651629,109894.66045852253
Retail,Mature,8629325,5,36.55960316077466,405,26.96335809798416,7168112,-329262,1251606.192068788,275627.7246755056,4518096.40211949,2899530.0,88018.20877759262,375682.18196165166
